"Num_Acc";"id_vehicule";"num_veh";"place";"catu";"grav";"sexe";"an_nais";"trajet";"secu1";"secu2";"secu3";"locp";"actp";"etatp"
"201900000095";"138 306 361";"A01";"1";"1";"4";"1";"1994";"1";"2";"6";" -1";" -1";"0";" -1"
"201900000095";"138 306 362";"B01";"1";"1";"1";"1";"1987";"1";"1";"8";" -1";" -1";"0";" -1"
"201900000096";"138 306 360";"A01";"1";"1";"4";"2";"1997";"0";"1";"0";" -1";" -1";" -1";" -1"
"201900000097";"138 306 359";"A01";"1";"1";"4";"2";"1992";"5";"1";"0";" -1";" -1";"0";" -1"
"201900000098";"138 306 358";"A01";"1";"1";"4";"2";"1963";"0";"1";"0";" -1";" -1";" -1";" -1"
"201900000099";"138 306 355";"B01";"1";"1";"4";"1";"1991";"0";"2";"6";" -1";" -1";" -1";" -1"
"201900000099";"138 306 356";"A01";"1";"1";"1";"1";"1977";"0";"1";"4";" -1";" -1";" -1";" -1"
"201900000100";"138 306 351";"A01";"1";"1";"1";"2";"1995";"1";"1";"0";" -1";" -1";"0";" -1"
"201900000100";"138 306 352";"B01";"1";"1";"1";"1";"1990";"1";"1";"0";" -1";" -1";" -1";" -1"
"201900000100";"138 306 352";"B01";"2";"2";"4";"2";"1996";"1";"1";"0";" -1";" -1";"0";" -1"
"201900000100";"138 306 353";"C01";"1";"1";"1";"2";"1959";"1";"1";"0";" -1";" -1";"0";" -1"
"201900000100";"138 306 354";"D01";"1";"1";"1";"1";"1972";"5";"1";"0";" -1";" -1";"0";" -1"
"201900000101";"138 306 349";"B01";"1";"1";"4";"1";"1985";"5";"1";"0";" -1";" -1";"0";" -1"
"201900000101";"138 306 350";"A01";"1";"1";"1";"1";"1970";"4";"1";"0";" -1";" -1";"0";" -1"
"201900000102";"138 306 347";"B01";"1";"1";"4";"1";"1966";"0";"2";"0";" -1";"0";"0";" -1"
"201900000102";"138 306 348";"A01";"1";"1";"1";"1";"1986";"0";"1";"0";" -1";"0";"0";" -1"
"201900000103";"138 306 344";"A01";"1";"1";"4";"2";"1997";"0";"1";"0";" -1";"0";"0";" -1"
"201900000103";"138 306 345";"B01";"1";"1";"1";"1";"1984";"0";"1";"0";" -1";"0";"0";" -1"
"201900000103";"138 306 346";"C01";"1";"1";"1";"1";"1999";"0";"1";"0";" -1";"0";"0";" -1"
"201900000104";"138 306 342";"B01";"1";"1";"1";"1";"1980";"4";"1";" -1";" -1";"0";"0";" -1"
"201900000104";"138 306 343";"A01";"1";"1";"4";"2";"1996";"0";"1";"0";" -1";"0";"0";" -1"
"201900000105";"138 306 341";"A01";"10";"3";"4";"1";"1987";"0";"8";"0";" -1";"3";"3";"1"
"201900000105";"138 306 341";"A01";"1";"1";"1";"2";"1997";"0";"1";"0";" -1";" -1";" -1";" -1"
"201900000106";"138 306 340";"A01";"1";"1";"1";"2";"1974";"0";"1";"0";" -1";" -1";" -1";" -1"
"201900000106";"138 306 340";"A01";"10";"3";"4";"2";"1957";"0";"8";"0";" -1";"3";"3";"1"
"201900000107";"138 306 338";"A01";"1";"1";"4";"1";"1966";"0";"2";"6";" -1";"0";"0";" -1"
"201900000107";"138 306 339";"B01";"1";"1";"1";"1";"1998";"0";"1";"0";" -1";" -1";" -1";" -1"
"201900000108";"138 306 336";"A01";"1";"1";"1";"2";"1997";"0";"1";"0";" -1";"0";"0";" -1"
"201900000108";"138 306 337";"B01";"1";"1";"4";"1";"1986";"0";"2";"6";" -1";" -1";" -1";" -1"
"201900000109";"138 306 333";"A01";"1";"1";"1";"1";"1960";"0";"1";"8";" -1";"0";"0";" -1"
"201900000109";"138 306 333";"A01";"10";"3";"3";"2";"1949";"5";"8";"0";" -1";"3";"3";"2"
"201900000110";"138 306 331";"A01";"10";"3";"3";"1";"2002";"4";"8";"0";" -1";"5";"B";"1"
"201900000110";"138 306 331";"A01";"2";"2";"3";"1";"2002";"9";"1";"0";"0";"0";"0";" -1"
"201900000110";"138 306 331";"A01";"1";"1";"3";"1";"2002";"0";"1";"0";"0";"0";"0";" -1"
"201900000110";"138 306 332";"B01";"1";"1";"1";"1";"1940";"5";"1";"8";" -1";"0";"0";" -1"
"201900000111";"138 306 325";"B01";"1";"1";"4";"2";"1993";"0";"1";"0";" -1";" -1";"0";" -1"
"201900000111";"138 306 326";"A01";"1";"1";"1";"1";"1937";"0";"1";"0";" -1";" -1";"0";" -1"
"201900000112";"138 306 324";"A01";"10";"3";"4";"2";"1976";"0";"8";"0";" -1";"1";"3";"1"
"201900000112";"138 306 324";"A01";"1";"1";"1";"1";"1998";"0";"1";"0";" -1";" -1";"0";" -1"
"201900000113";"138 306 322";"B01";"1";"1";"1";"2";"1960";"0";"8";"8";" -1";" -1";" -1";" -1"
"201900000113";"138 306 323";"A01";"1";"1";"4";"1";"2002";"0";"8";"0";" -1";" -1";"0";" -1"
"201900000113";"138 306 323";"A01";"2";"2";"4";"1";"2002";"0";"8";"0";" -1";" -1";" -1";" -1"
"201900000114";"138 306 321";"A01";"1";"1";"1";"1";"1984";"1";"1";"0";" -1";"0";"0";" -1"
"201900000114";"138 306 321";"A01";"10";"3";"3";"1";"1959";"9";"8";"0";" -1";"0";"0";"1"
"201900000115";"138 306 319";"B01";"1";"1";"4";"1";"1973";"1";"2";"6";" -1";" -1";" -1";" -1"
"201900000115";"138 306 320";"A01";"1";"1";"1";"1";"1955";"0";"1";"0";" -1";" -1";" -1";" -1"
"201900000116";"138 306 318";"A01";"1";"1";"4";"1";"1991";"0";"1";"0";" -1";" -1";" -1";" -1"
"201900000117";"138 306 316";"A01";"1";"1";"1";"2";"1994";"3";"1";"8";" -1";" -1";"0";" -1"
"201900000117";"138 306 317";"B01";"1";"1";"4";"1";"1997";"0";"2";"8";" -1";" -1";"0";" -1"
"201900000118";"138 306 314";"B01";"1";"1";"1";"1";"1982";"4";"8";"0";" -1";" -1";"0";" -1"
"201900000118";"138 306 315";"A01";"1";"1";"4";"2";"1955";"0";"8";"0";" -1";" -1";" -1";" -1"
"201900000119";"138 306 311";"B01";"1";"1";"1";"1";"1990";"1";"1";"0";" -1";" -1";" -1";" -1"
"201900000119";"138 306 312";"A01";"2";"2";"3";"1";"2003";"2";"8";"0";" -1";"0";"0";" -1"
"201900000120";"138 306 310";"A01";"10";"3";"4";"1";"2011";"9";"8";"0";" -1";"2";"3";"1"
"201900000120";"138 306 310";"A01";"1";"1";"1";"1";"1998";"0";"2";"6";" -1";" -1";" -1";" -1"
"201900000121";"138 306 307";"A01";"1";"1";"1";"2";"1994";"5";"1";"4";" -1";" -1";" -1";" -1"
"201900000121";"138 306 307";"A01";"10";"3";"4";"2";"2013";"2";"8";"0";" -1";"2";"2";"2"
"201900000122";"138 306 305";"A01";"1";"1";"2";"1";"1991";"0";"2";"8";" -1";"0";"0";" -1"
"201900000122";"138 306 306";"B01";"2";"2";"4";"2";"1999";"0";"1";"0";" -1";"0";"0";" -1"
"201900000122";"138 306 306";"B01";"1";"1";"1";"1";"1996";"0";"1";"0";" -1";"0";"0";" -1"
"201900000123";"138 306 303";"A01";"4";"2";"4";"2";"1999";"5";"1";"8";" -1";"0";"0";" -1"
"201900000123";"138 306 303";"A01";"1";"1";"4";"1";"1968";"0";"1";"8";" -1";"0";"0";" -1"
"201900000123";"138 306 303";"A01";"2";"2";"4";"2";"1974";"5";"1";"8";" -1";"0";"0";" -1"
"201900000123";"138 306 304";"B01";"1";"1";"3";"1";"1974";"0";"1";"8";" -1";"0";"0";" -1"
"201900000124";"138 306 297";"A01";"1";"1";"1";"2";"1985";"2";"1";" -1";" -1";"0";"0";" -1"
"201900000124";"138 306 297";"A01";"10";"3";"4";"1";"2016";"2";"0";" -1";" -1";"4";"3";"2"
"201900000125";"138 306 295";"B01";"1";"1";"3";"1";"1970";"1";"2";"6";" -1";"0";"0";" -1"
"201900000125";"138 306 296";"A01";"1";"1";"1";"2";"1996";"3";"1";" -1";" -1";"0";"0";" -1"
"201900000126";"138 306 293";"B01";"1";"1";"4";"2";"1978";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000126";"138 306 294";"A01";"1";"1";"1";"2";"2000";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000127";"138 306 291";"A01";"1";"1";"1";"1";"1991";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000127";"138 306 292";"B01";"1";"1";"4";"2";"1959";"4";"1";" -1";" -1";"0";"0";" -1"
"201900000128";"138 306 289";"B01";"2";"2";"4";"2";"1995";"5";"1";"0";" -1";" -1";" -1";" -1"
"201900000128";"138 306 289";"B01";"1";"1";"4";"1";"1991";"5";"1";"0";" -1";" -1";" -1";" -1"
"201900000128";"138 306 290";"A01";"2";"2";"4";"1";"1971";"5";"1";"0";" -1";" -1";" -1";" -1"
"201900000128";"138 306 290";"A01";"1";"1";"3";"1";"1957";"5";"1";"0";" -1";" -1";" -1";" -1"
"201900000129";"138 306 285";"C01";"1";"1";"1";"1";"1990";"1";"1";"0";" -1";" -1";" -1";" -1"
"201900000129";"138 306 286";"B01";"1";"1";"4";"2";"1964";"5";"1";"0";" -1";" -1";" -1";" -1"
"201900000129";"138 306 287";"A01";"1";"1";"1";"1";"1994";"4";"1";"0";" -1";" -1";"0";" -1"
"201900000130";"138 306 283";"A01";"1";"1";"4";"1";"1964";"4";"8";"0";" -1";"0";"0";" -1"
"201900000130";"138 306 283";"A01";"2";"2";"4";"1";"1965";"4";"8";"0";" -1";"0";"0";" -1"
"201900000130";"138 306 283";"A01";"4";"2";"4";"1";"1949";"5";"8";"0";" -1";"0";"0";" -1"
"201900000130";"138 306 283";"A01";"7";"2";"1";"2";"1996";"5";"8";"0";" -1";"0";"0";" -1"
"201900000131";"138 306 282";"A01";"1";"1";"1";"1";"1970";"4";"1";"8";" -1";"0";"0";" -1"
"201900000131";"138 306 282";"A01";"10";"3";"2";"2";"1930";"0";"8";"0";" -1";"3";"3";"1"
"201900000132";"138 306 273";"A01";"1";"1";"1";"1";"1966";"5";"1";"0";" -1";" -1";" -1";" -1"
"201900000132";"138 306 274";"B01";"1";"1";"3";"1";"2000";"5";"2";"6";" -1";" -1";" -1";" -1"
"201900000132";"138 306 275";"C01";"1";"1";"1";"2";"1969";"5";"1";"0";" -1";" -1";" -1";" -1"
"201900000133";"138 306 269";"A01";"10";"3";"4";"1";"1969";"5";"8";"0";" -1";"3";"3";"1"
"201900000133";"138 306 269";"A01";"1";"1";"1";"1";"1965";"4";"1";"0";" -1";" -1";" -1";" -1"
"201900000134";"138 306 268";"A01";"1";"1";"2";"1";"1988";"5";"1";"0";" -1";" -1";"0";" -1"
"201900000135";"138 306 262";"A01";"2";"2";"1";"1";"1998";"0";"1";"8";" -1";"0";"0";" -1"
"201900000135";"138 306 262";"A01";"1";"1";"1";"1";"1997";"0";"1";"8";" -1";"0";"0";" -1"
"201900000135";"138 306 262";"A01";"10";"3";"3";"1";"1931";"5";"8";"0";" -1";"4";"3";"1"
"201900000136";"138 306 261";"A01";"1";"1";"1";"1";"1976";"0";"1";"8";" -1";"0";"0";" -1"
"201900000136";"138 306 261";"A01";"10";"3";"4";"2";"1954";"0";"8";"0";" -1";"4";"3";"1"
"201900000137";"138 306 260";"A01";"1";"1";"1";"2";"1991";"4";"1";"0";" -1";" -1";"0";" -1"
"201900000137";"138 306 260";"A01";"10";"3";"2";"1";"1926";"3";"8";"0";" -1";"1";"3";"1"
"201900000138";"138 306 256";"B01";"1";"1";"4";"1";"1964";"1";"2";"0";" -1";"0";"0";" -1"
"201900000138";"138 306 257";"A01";"1";"1";"1";"2";"1958";"0";"1";"0";" -1";"0";"0";" -1"
"201900000139";"138 306 252";"A01";"1";"1";"1";"1";"1975";"0";"1";"0";" -1";" -1";" -1";" -1"
"201900000139";"138 306 253";"B01";"1";"1";"1";"1";"2000";"0";"1";"0";" -1";" -1";" -1";" -1"
"201900000139";"138 306 254";"C01";"1";"1";"4";"1";"1954";"0";"1";"0";" -1";" -1";" -1";" -1"
"201900000139";"138 306 255";"D01";"4";"2";"4";"1";"2006";"0";"1";"0";" -1";" -1";" -1";" -1"
"201900000139";"138 306 255";"D01";"1";"1";"4";"1";"1981";"0";"1";"0";" -1";" -1";" -1";" -1"
"201900000139";"138 306 255";"D01";"3";"2";"4";"1";"2005";"0";"1";"0";" -1";" -1";" -1";" -1"
"201900000140";"138 306 251";"A01";"1";"1";"3";"1";"2002";"0";"8";"0";" -1";"0";"0";" -1"
"201900000141";"138 306 248";"C01";"1";"1";"1";"2";"1995";"0";"8";"0";" -1";" -1";" -1";" -1"
"201900000141";"138 306 249";"B01";"1";"1";"4";"2";"1994";"0";"8";"0";" -1";" -1";" -1";" -1"
"201900000141";"138 306 250";"A01";"1";"1";"1";"1";"1974";"3";"8";"0";" -1";" -1";" -1";" -1"
"201900000142";"138 306 245";"A01";"1";"1";"4";"1";"1985";"0";"1";"8";" -1";" -1";"0";" -1"
"201900000142";"138 306 246";"B01";"1";"1";"4";"1";"1991";"0";"1";"0";" -1";" -1";"0";" -1"
"201900000142";"138 306 246";"B01";"2";"2";"4";"2";"2002";"0";"1";"8";" -1";" -1";"0";" -1"
"201900000142";"138 306 247";"C01";"1";"1";"1";"1";"1963";"1";"1";"8";" -1";" -1";"0";" -1"
"201900000143";"138 306 243";"A01";"1";"1";"1";"1";"1965";"0";"1";"8";" -1";" -1";"0";" -1"
"201900000143";"138 306 244";"B01";"1";"1";"4";"2";"2005";"0";"8";"0";" -1";" -1";"0";" -1"
"201900000144";"138 306 242";"A01";"10";"3";"4";"2";"1971";"5";"8";"0";" -1";"3";"3";"1"
"201900000144";"138 306 242";"A01";"1";"1";"1";"1";"1993";"4";"1";"8";" -1";"0";"0";" -1"
"201900000145";"138 306 241";"A01";"10";"3";"3";"2";"1959";"9";"8";"0";" -1";"5";"4";"1"
"201900000145";"138 306 241";"A01";"1";"1";"1";"1";"1961";"5";"8";"0";" -1";" -1";" -1";" -1"
"201900000146";"138 306 240";"A01";"1";"1";"1";"2";"1991";"5";"1";"8";" -1";" -1";" -1";" -1"
"201900000146";"138 306 240";"A01";"10";"3";"4";"2";"1975";"5";"8";"0";" -1";"3";"3";"1"
"201900000147";"138 306 239";"A01";"1";"1";"4";"2";"1942";"0";"1";"0";" -1";"0";"0";" -1"
"201900000148";"138 306 237";"A01";"1";"1";"3";"1";"1968";"9";"2";"8";" -1";"0";"0";" -1"
"201900000148";"138 306 238";"B01";"1";"1";"1";"1";"1986";"9";"1";"8";" -1";"0";"0";" -1"
"201900000149";"138 306 235";"B01";"1";"1";"4";"1";"1962";"0";"1";" -1";" -1";"0";"0";" -1"
"201900000149";"138 306 236";"A01";"1";"1";"4";"2";"1992";"0";"1";" -1";" -1";"0";"0";" -1"
"201900000150";"138 306 233";"A01";"1";"1";"3";"2";"1999";"0";"2";"6";" -1";"0";"0";" -1"
"201900000150";"138 306 234";"B01";"1";"1";"1";"1";"1999";"1";"1";" -1";" -1";"0";"0";" -1"
"201900000151";"138 306 231";"B01";"1";"1";"4";"1";"1987";"5";"2";"9";" -1";"0";"0";" -1"
"201900000151";"138 306 232";"A01";"1";"1";"1";"1";"1955";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000152";"138 306 229";"A01";"1";"1";"1";"2";"1940";"5";"8";" -1";" -1";"0";"0";" -1"
"201900000152";"138 306 230";"B01";"2";"2";"3";"2";"2003";"5";"2";"6";" -1";"0";"0";" -1"
"201900000152";"138 306 230";"B01";"1";"1";"4";"1";"2002";"5";"2";"6";" -1";"0";"0";" -1"
"201900000153";"138 306 228";"A01";"1";"1";"4";"1";"2000";"4";"8";" -1";" -1";"0";"0";" -1"
"201900000154";"138 306 227";"A01";"1";"1";"2";"1";"1943";"5";"0";" -1";" -1";"0";"0";" -1"
"201900000155";"138 306 225";"A01";"1";"1";"1";"1";"1939";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000155";"138 306 225";"A01";"10";"3";"2";"1";"1933";"9";"0";" -1";" -1";"1";"3";"1"
"201900000156";"138 306 223";"B01";"1";"1";"4";"2";"1982";"3";"1";" -1";" -1";"0";"0";" -1"
"201900000156";"138 306 224";"A01";"1";"1";"3";"1";"1969";"3";"2";"6";"9";"0";"0";" -1"
"201900000157";"138 306 222";"A01";"1";"1";"1";"1";"1934";"5";"8";" -1";" -1";"0";"0";" -1"
"201900000157";"138 306 222";"A01";"10";"3";"3";"1";"1982";"4";"4";" -1";" -1";"2";"9";"1"
"201900000158";"138 306 221";"A01";"1";"1";"3";"1";"1995";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000159";"138 306 220";"A01";"1";"1";"1";"2";"1967";"3";"1";" -1";" -1";"0";"0";" -1"
"201900000159";"138 306 220";"A01";"10";"3";"3";"2";"1965";"3";"0";" -1";" -1";"8";"9";"1"
"201900000160";"138 306 219";"A01";"1";"1";"3";"1";"1992";"5";"8";" -1";" -1";"0";"0";" -1"
"201900000161";"138 306 217";"B01";"1";"1";"4";"1";"1998";"1";"2";"6";" -1";"0";"0";" -1"
"201900000161";"138 306 218";"A01";"1";"1";"1";"1";"1966";"1";"1";" -1";" -1";"0";"0";" -1"
"201900000162";"138 306 215";"A01";"1";"1";"3";"1";"1984";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000162";"138 306 216";"B01";"1";"1";"3";"2";"1967";"2";"1";" -1";" -1";"0";"0";" -1"
"201900000163";"138 306 214";"A01";"1";"1";"3";"1";"1965";"5";"2";" -1";" -1";"0";"0";" -1"
"201900000164";"138 306 212";"B01";"1";"1";"4";"2";"1974";"0";"8";" -1";" -1";"0";"0";" -1"
"201900000164";"138 306 213";"A01";"1";"1";"1";"1";"1979";"4";"8";" -1";" -1";"0";"0";" -1"
"201900000165";"138 306 211";"A01";"1";"1";"4";"1";"1988";"5";"2";" -1";" -1";"0";"0";" -1"
"201900000166";"138 306 209";"A01";"1";"1";"2";"1";"1979";"0";"0";" -1";" -1";"0";"0";" -1"
"201900000166";"138 306 209";"A01";"6";"2";"3";"1";"2007";"0";"0";" -1";" -1";"0";"0";" -1"
"201900000167";"138 306 208";"A01";"1";"1";"4";"1";"1999";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000167";"138 306 208";"A01";"2";"2";"1";"2";"2003";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000167";"138 306 208";"A01";"3";"2";"3";"2";"1999";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000168";"138 306 206";"A01";"1";"1";"4";"1";"2000";"2";"2";" -1";" -1";"0";"0";" -1"
"201900000168";"138 306 206";"A01";"2";"2";"4";"2";"2008";"2";"2";" -1";" -1";"0";"0";" -1"
"201900000168";"138 306 207";"B01";"1";"1";"4";"2";"1969";"1";"1";" -1";" -1";"0";"0";" -1"
"201900000169";"138 306 204";"B01";"1";"1";"3";"2";"1952";"5";"8";" -1";" -1";"0";"0";" -1"
"201900000169";"138 306 205";"A01";"1";"1";"4";"1";"1924";"5";"8";" -1";" -1";"0";"0";" -1"
"201900000169";"138 306 205";"A01";"2";"2";"1";"2";"1941";"5";"8";" -1";" -1";"0";"0";" -1"
"201900000170";"138 306 203";"A01";"1";"1";"3";"1";"1986";"0";"2";" -1";" -1";"0";"0";" -1"
"201900000171";"138 306 201";"B01";"1";"1";"1";"1";"1966";"4";"1";" -1";" -1";"0";"0";" -1"
"201900000171";"138 306 202";"A01";"1";"1";"3";"1";"1993";"5";"2";"6";" -1";"0";"0";" -1"
"201900000172";"138 306 199";"A01";"2";"2";"1";"1";"1986";"9";"8";" -1";" -1";"0";"0";" -1"
"201900000172";"138 306 199";"A01";"1";"1";"3";"1";"1993";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000172";"138 306 200";"B01";"1";"1";"1";"1";"1985";"5";"1";"5";" -1";"0";"0";" -1"
"201900000172";"138 306 200";"B01";"2";"2";"1";"1";"1987";"9";"1";"5";" -1";"0";"0";" -1"
"201900000173";"138 306 197";"B01";"2";"2";"3";"2";"1998";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000173";"138 306 197";"B01";"1";"1";"4";"1";"1996";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000173";"138 306 198";"A01";"1";"1";"1";"1";"1991";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000174";"138 306 196";"A01";"1";"1";"1";"2";"1964";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000174";"138 306 196";"A01";"10";"3";"3";"2";"1939";"5";"0";" -1";" -1";"1";"3";"2"
"201900000175";"138 306 195";"A01";"1";"1";"3";"1";"1972";"5";"0";" -1";" -1";"0";"0";" -1"
"201900000176";"138 306 193";"A01";"1";"1";"4";"1";"1996";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000176";"138 306 194";"B01";"9";"2";"2";"2";"1936";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000176";"138 306 194";"B01";"2";"2";"3";"2";"1971";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000176";"138 306 194";"B01";"7";"2";"4";"1";"1999";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000176";"138 306 194";"B01";"1";"1";"4";"1";"1973";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000177";"138 306 190";"A01";"1";"1";"3";"1";"2002";"5";"2";"6";" -1";"0";"0";" -1"
"201900000178";"138 306 188";"B01";"1";"1";"2";"2";"1971";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000178";"138 306 189";"A01";"7";"2";"1";"1";"2003";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000178";"138 306 189";"A01";"9";"2";"1";"1";"2010";"5";"3";" -1";" -1";"0";"0";" -1"
"201900000178";"138 306 189";"A01";"8";"2";"1";"1";"2006";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000178";"138 306 189";"A01";"2";"2";"1";"2";"1976";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000178";"138 306 189";"A01";"1";"1";"4";"1";"1971";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000179";"138 306 187";"A01";"1";"1";"3";"1";"1966";"5";"2";"6";" -1";"0";"0";" -1"
"201900000180";"138 306 185";"B01";"9";"2";"1";"1";"2014";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000180";"138 306 185";"B01";"7";"2";"1";"1";"2018";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000180";"138 306 185";"B01";"2";"2";"1";"1";"1991";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000180";"138 306 185";"B01";"1";"1";"1";"2";"1992";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000180";"138 306 186";"A01";"1";"1";"2";"1";"1997";"0";"2";" -1";" -1";"0";"0";" -1"
"201900000181";"138 306 182";"C01";"1";"1";"3";"1";"1953";"5";"2";" -1";" -1";"0";"0";" -1"
"201900000181";"138 306 183";"B01";"1";"1";"1";"1";"1993";"5";"2";" -1";" -1";"0";"0";" -1"
"201900000181";"138 306 184";"A01";"1";"1";"1";"2";"2002";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000182";"138 306 180";"B01";"1";"1";"2";"1";"1943";"5";"0";" -1";" -1";"0";"0";" -1"
