"Num_Acc";"id_vehicule";"num_veh";"place";"catu";"grav";"sexe";"an_nais";"trajet";"secu1";"secu2";"secu3";"locp";"actp";"etatp"
"201900000182";"138 306 181";"A01";"1";"1";"1";"1";"1995";"0";"1";" -1";" -1";"0";"0";" -1"
"201900000183";"138 306 178";"B01";"1";"1";"3";"1";"1966";"0";"2";"6";" -1";"0";"0";" -1"
"201900000183";"138 306 179";"A01";"1";"1";"1";"2";"1965";"9";"1";" -1";" -1";"0";"0";" -1"
"201900000184";"138 306 176";"A01";"1";"1";"1";"1";"1965";"0";"1";" -1";" -1";"0";"0";" -1"
"201900000184";"138 306 177";"B01";"1";"1";"3";"1";"2004";"5";"2";" -1";" -1";"0";"0";" -1"
"201900000185";"138 306 175";"A01";"4";"2";"1";"1";"1986";"5";"8";" -1";" -1";"0";"0";" -1"
"201900000185";"138 306 175";"A01";"5";"2";"1";"1";"1997";"5";"8";" -1";" -1";"0";"0";" -1"
"201900000185";"138 306 175";"A01";"2";"2";"3";"1";"1986";"5";"8";" -1";" -1";"0";"0";" -1"
"201900000185";"138 306 175";"A01";"1";"1";"3";"2";"1992";"5";"8";" -1";" -1";"0";"0";" -1"
"201900000185";"138 306 175";"A01";"3";"2";"4";"2";"1993";"5";"8";" -1";" -1";"0";"0";" -1"
"201900000186";"138 306 173";"B01";"1";"1";"1";"2";"1993";"1";"1";" -1";" -1";"0";"0";" -1"
"201900000186";"138 306 174";"A01";"1";"1";"4";"1";"2002";"5";"2";"6";" -1";"0";"0";" -1"
"201900000187";"138 306 171";"B01";"1";"1";"3";"1";"2004";"5";"2";" -1";" -1";"0";"0";" -1"
"201900000187";"138 306 172";"A01";"1";"1";"1";"1";"1953";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000188";"138 306 169";"B01";"1";"1";"4";"1";"1957";"5";"0";" -1";" -1";"0";"0";" -1"
"201900000188";"138 306 170";"A01";"1";"1";"1";"2";"1934";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000189";"138 306 167";"A01";"1";"1";"1";"1";"1970";"3";"1";" -1";" -1";"0";"0";" -1"
"201900000189";"138 306 168";"B01";"1";"1";"4";"1";"2001";"5";"2";" -1";" -1";"0";"0";" -1"
"201900000190";"138 306 165";"B01";"1";"1";"3";"1";"1983";"0";"1";" -1";" -1";"0";"0";" -1"
"201900000190";"138 306 166";"A01";"1";"1";"3";"2";"1963";"0";"1";" -1";" -1";"0";"0";" -1"
"201900000191";"138 306 163";"B01";"1";"1";"4";"2";"1955";"0";"1";" -1";" -1";"0";"0";" -1"
"201900000191";"138 306 163";"B01";"2";"2";"1";"1";"1943";"0";"1";" -1";" -1";"0";"0";" -1"
"201900000191";"138 306 163";"B01";"2";"2";"1";"1";"1943";"0";"1";" -1";" -1";"0";"0";" -1"
"201900000191";"138 306 164";"A01";"1";"1";"1";"2";"1991";"0";"1";" -1";" -1";"0";"0";" -1"
"201900000191";"138 306 164";"A01";"9";"2";"1";"1";"2016";"9";"3";" -1";" -1";"0";"0";" -1"
"201900000192";"138 306 161";"B01";"1";"1";"4";"1";"1994";"5";"0";" -1";" -1";"0";"0";" -1"
"201900000192";"138 306 162";"A01";"1";"1";"1";"1";"1959";"5";"2";"6";" -1";"0";"0";" -1"
"201900000192";"138 306 162";"A01";"2";"2";"3";"2";"1962";"5";"2";"6";" -1";"0";"0";" -1"
"201900000193";"138 306 159";"B01";"1";"1";"2";"1";"1931";"5";"0";" -1";" -1";"0";"0";" -1"
"201900000193";"138 306 160";"A01";"1";"1";"1";"1";"1976";"4";"1";" -1";" -1";"0";"0";" -1"
"201900000194";"138 306 158";"A01";"1";"1";"3";"1";"1977";"4";"1";" -1";" -1";"0";"0";" -1"
"201900000195";"138 306 156";"B01";"1";"1";"3";"1";"1995";"4";"1";" -1";" -1";"0";"0";" -1"
"201900000195";"138 306 157";"A01";"1";"1";"1";"1";"1985";"4";"1";" -1";" -1";"0";"0";" -1"
"201900000196";"138 306 154";"A01";"1";"1";"1";"1";"1996";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000196";"138 306 155";"B01";"1";"1";"3";"1";"1990";"1";"0";" -1";" -1";"0";"0";" -1"
"201900000197";"138 306 153";"A01";"10";"3";"4";"2";"2010";"2";"0";" -1";" -1";"5";"5";"2"
"201900000197";"138 306 153";"A01";"1";"1";"1";"2";"1990";"4";"1";" -1";" -1";"0";"0";" -1"
"201900000198";"138 306 152";"A01";"1";"1";"4";"1";"1997";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000199";"138 306 148";"A01";"2";"2";"4";"2";"1994";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000199";"138 306 148";"A01";"1";"1";"1";"1";"1995";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000199";"138 306 149";"B01";"2";"2";"1";"1";"1992";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000199";"138 306 149";"B01";"1";"1";"4";"2";"1986";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000199";"138 306 149";"B01";"9";"2";"1";"1";"2017";"5";"3";" -1";" -1";"0";"0";" -1"
"201900000199";"138 306 150";"C01";"1";"1";"1";"1";"1949";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000199";"138 306 150";"C01";"2";"2";"1";"2";"1977";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000199";"138 306 150";"C01";"9";"2";"1";"2";"2011";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000199";"138 306 150";"C01";"7";"2";"1";"1";"2008";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000199";"138 306 150";"C01";"8";"2";"1";"1";"2012";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000199";"138 306 151";"D01";"2";"2";"4";"2";"1977";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000199";"138 306 151";"D01";"9";"2";"1";"1";"2014";"5";"3";" -1";" -1";"0";"0";" -1"
"201900000199";"138 306 151";"D01";"1";"1";"1";"1";"1975";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000200";"138 306 145";"A01";"1";"1";"4";"2";"1999";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000200";"138 306 146";"B01";"2";"2";"4";"1";"1964";"4";"8";" -1";" -1";"0";"0";" -1"
"201900000200";"138 306 147";"C01";"1";"1";"1";"1";"1939";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000201";"138 306 144";"A01";"4";"2";"1";"1";"2005";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000201";"138 306 144";"A01";"1";"1";"1";"1";"1969";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000201";"138 306 144";"A01";"2";"2";"4";"1";"1976";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000201";"138 306 144";"A01";"7";"2";"4";"2";"1937";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000201";"138 306 144";"A01";"3";"2";"3";"2";"1967";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000201";"138 306 144";"A01";"9";"2";"3";"2";"1973";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000202";"138 306 143";"A01";"2";"2";"4";"1";"1994";"0";"2";" -1";" -1";"0";"0";" -1"
"201900000202";"138 306 143";"A01";"1";"1";"3";"1";"1987";"0";"2";" -1";" -1";"0";"0";" -1"
"201900000203";"138 306 141";"A01";"1";"1";"2";"1";"1989";"4";"1";" -1";" -1";"0";"0";" -1"
"201900000203";"138 306 142";"B01";"1";"1";"1";"1";"1991";"4";"1";" -1";" -1";"0";"0";" -1"
"201900000204";"138 306 140";"A01";"1";"1";"4";"1";"1994";"5";"2";" -1";" -1";"0";"0";" -1"
"201900000205";"138 306 138";"B01";"1";"1";"1";"1";"1946";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000205";"138 306 139";"A01";"1";"1";"3";"1";"1959";"5";"2";"6";" -1";"0";"0";" -1"
"201900000206";"138 306 137";"A01";"1";"1";"3";"1";"1962";"0";"1";" -1";" -1";"0";"0";" -1"
"201900000207";"138 306 136";"A01";"1";"1";"4";"1";"1982";"9";"1";" -1";" -1";"0";"0";" -1"
"201900000208";"138 306 135";"B01";"10";"3";"2";"1";"1963";"0";"0";" -1";" -1";"9";"B";"1"
"201900000208";"138 306 135";"B01";"1";"1";"1";"1";"1961";"4";"1";" -1";" -1";" -1";" -1";" -1"
"201900000209";"138 306 133";"B01";"1";"1";"4";"1";"1978";"4";"1";" -1";" -1";"0";"0";" -1"
"201900000209";"138 306 134";"A01";"1";"1";"2";"1";"1960";"4";"1";" -1";" -1";"0";"0";" -1"
"201900000210";"138 306 132";"A01";"1";"1";"4";"1";"1972";"9";"0";" -1";" -1";"0";"0";" -1"
"201900000211";"138 306 130";"B01";"3";"2";"3";"2";"2011";"0";"1";" -1";" -1";"0";"0";" -1"
"201900000211";"138 306 130";"B01";"1";"1";"3";"2";"1985";"0";"1";" -1";" -1";"0";"0";" -1"
"201900000211";"138 306 130";"B01";"2";"2";"2";"2";"1961";"0";"1";" -1";" -1";"0";"0";" -1"
"201900000211";"138 306 131";"A01";"1";"1";"3";"1";"1999";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000211";"138 306 131";"A01";"4";"2";"3";"1";"1998";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000211";"138 306 131";"A01";"3";"2";"3";"1";"2000";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000211";"138 306 131";"A01";"2";"2";"3";"1";"1993";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000212";"138 306 129";"A01";"10";"3";"3";"1";"1993";"4";"0";" -1";" -1";"6";"9";"1"
"201900000213";"138 306 127";"A01";"1";"1";"1";"1";"1990";"5";"8";" -1";" -1";"0";"0";" -1"
"201900000213";"138 306 127";"A01";"10";"3";"3";"1";"1996";"9";"0";" -1";" -1";"6";"B";"2"
"201900000214";"138 306 124";"A01";"9";"2";"3";"2";"2016";"5";"3";" -1";" -1";"0";"0";" -1"
"201900000214";"138 306 124";"A01";"2";"2";"3";"2";"2012";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000214";"138 306 124";"A01";"1";"1";"4";"2";"1991";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000214";"138 306 125";"C01";"1";"1";"1";"1";"1945";"4";"8";" -1";" -1";"0";"0";" -1"
"201900000214";"138 306 126";"B01";"1";"1";"4";"1";"1984";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000215";"138 306 119";"E01";"1";"1";"4";"2";"1993";"1";"1";" -1";" -1";"0";"0";" -1"
"201900000215";"138 306 120";"D01";"1";"1";"4";"2";"1974";"1";"1";" -1";" -1";"0";"0";" -1"
"201900000215";"138 306 121";"C01";"2";"2";"4";"2";"1961";"5";"2";"6";" -1";"0";"0";" -1"
"201900000215";"138 306 121";"C01";"1";"1";"1";"1";"1960";"5";"2";"6";" -1";"0";"0";" -1"
"201900000215";"138 306 122";"B01";"1";"1";"1";"1";"1938";"4";"1";" -1";" -1";"0";"0";" -1"
"201900000215";"138 306 123";"A01";"1";"1";"3";"2";"1934";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000216";"138 306 118";"A01";"1";"1";"3";"1";"2002";"5";"2";"6";" -1";"0";"0";" -1"
"201900000217";"138 306 116";"B01";"1";"1";"1";"1";"1975";"0";"8";" -1";" -1";"0";"0";" -1"
"201900000217";"138 306 117";"A01";"1";"1";"3";"2";"1944";"0";"8";" -1";" -1";"0";"0";" -1"
"201900000218";"138 306 113";"B01";"1";"1";"3";"1";"1952";"5";"2";" -1";" -1";"0";"0";" -1"
"201900000218";"138 306 114";"A01";"1";"1";"1";"1";"1967";"0";"1";" -1";" -1";"0";"0";" -1"
"201900000219";"138 306 112";"A01";"10";"3";"4";"1";"1971";"0";"0";" -1";" -1";"2";"3";"1"
"201900000219";"138 306 112";"A01";"1";"1";"1";"1";"1956";"0";"1";" -1";" -1";"0";"0";" -1"
"201900000219";"138 306 112";"A01";"2";"2";"1";"1";"2000";" -1";"1";"0";"0";" -1";" -1";" -1"
"201900000220";"138 306 110";"A01";"1";"1";"1";"1";"1973";"2";"1";" -1";" -1";"0";"0";" -1"
"201900000220";"138 306 111";"B01";"1";"1";"3";"1";"2007";"2";"0";" -1";" -1";"0";"0";" -1"
"201900000221";"138 306 108";"A01";"2";"2";"1";"1";"2004";"5";"2";" -1";" -1";"0";"0";" -1"
"201900000221";"138 306 108";"A01";"1";"1";"4";"1";"2004";"5";"2";"6";" -1";"0";"0";" -1"
"201900000221";"138 306 109";"B01";"1";"1";"1";"1";"1949";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000222";"138 306 106";"B01";"1";"1";"1";"1";"1981";"4";"1";" -1";" -1";"0";"0";" -1"
"201900000222";"138 306 107";"A01";"1";"1";"1";"1";"1999";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000222";"138 306 107";"A01";"7";"2";"1";"1";"2001";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000222";"138 306 107";"A01";"2";"2";"1";"1";"2001";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000222";"138 306 107";"A01";"8";"2";"1";"1";"2002";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000222";"138 306 107";"A01";"9";"2";"3";"1";"2004";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000223";"138 306 104";"A01";"1";"1";"3";"1";"1997";"5";"2";" -1";" -1";"0";"0";" -1"
"201900000223";"138 306 105";"B01";"1";"1";"1";"1";"1981";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000224";"138 306 102";"B01";"1";"1";"4";"1";"1990";"5";"2";"6";" -1";"0";"0";" -1"
"201900000224";"138 306 102";"B01";"2";"2";"4";"2";"1994";"5";"2";"6";" -1";"0";"0";" -1"
"201900000224";"138 306 103";"A01";"1";"1";"3";"1";"1964";"5";"2";" -1";" -1";"0";"0";" -1"
"201900000225";"138 306 100";"B01";"1";"1";"2";"2";"1970";"1";"1";"5";" -1";"0";"0";" -1"
"201900000225";"138 306 101";"A01";"1";"1";"3";"1";"1972";"5";"1";"5";" -1";"0";"0";" -1"
"201900000225";"138 306 101";"A01";"2";"2";"4";"2";"1969";"9";"1";"5";" -1";"0";"0";" -1"
"201900000226";"138 306 098";"A01";"1";"1";"1";"1";"1929";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000226";"138 306 098";"A01";"2";"2";"1";"2";"1945";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000226";"138 306 099";"B01";"1";"1";"3";"1";"1989";"5";"2";" -1";" -1";"0";"0";" -1"
"201900000227";"138 306 097";"A01";"1";"1";"1";"1";"2000";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000227";"138 306 097";"A01";"10";"3";"4";"1";"1936";"5";"0";" -1";" -1";"2";"3";"1"
"201900000228";"138 306 096";"A01";"1";"1";"3";"1";"1957";"5";"2";" -1";" -1";"0";"0";" -1"
"201900000229";"138 306 095";"A01";"1";"1";"3";"1";"1966";"0";"2";" -1";" -1";"0";"0";" -1"
"201900000230";"138 306 092";"B01";"1";"1";"4";"1";"2002";"5";"2";"6";" -1";"0";"0";" -1"
"201900000230";"138 306 093";"A01";"1";"1";"1";"1";"2000";"9";"8";" -1";" -1";"0";"0";" -1"
"201900000231";"138 306 090";"A01";"1";"1";"1";"1";"1998";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000231";"138 306 091";"B01";"1";"1";"4";"2";"1997";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000231";"138 306 091";"B01";"7";"2";"3";"1";"1996";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000231";"138 306 091";"B01";"9";"2";"1";"2";"1998";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000232";"138 306 088";"A01";"1";"1";"1";"2";"1989";"2";"1";" -1";" -1";"0";"0";" -1"
"201900000232";"138 306 089";"B01";"1";"1";"3";"1";"1980";"3";"0";" -1";" -1";"0";"0";" -1"
"201900000233";"138 306 087";"A01";"1";"1";"3";"1";"1999";"5";"2";"6";" -1";"0";"0";" -1"
"201900000234";"138 306 083";"A01";"1";"1";"3";"2";"1990";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000234";"138 306 084";"B01";"2";"2";"3";"2";"2009";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000234";"138 306 084";"B01";"4";"2";"3";"2";"1972";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000234";"138 306 084";"B01";"3";"2";"3";"1";"2012";"5";"3";" -1";" -1";"0";"0";" -1"
"201900000234";"138 306 084";"B01";"1";"1";"3";"1";"1972";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000235";"138 306 081";"B01";"1";"1";"3";"1";"2004";"5";"2";"6";" -1";"0";"0";" -1"
"201900000235";"138 306 082";"A01";"1";"1";"1";"1";"1965";"1";"1";" -1";" -1";"0";"0";" -1"
"201900000236";"138 306 078";"C01";"1";"1";"1";"1";"1945";"5";"8";" -1";" -1";"0";"0";" -1"
"201900000236";"138 306 079";"B01";"1";"1";"1";"2";"1949";"5";"8";" -1";" -1";"0";"0";" -1"
"201900000236";"138 306 080";"A01";"1";"1";"3";"1";"1974";"5";"2";" -1";" -1";"0";"0";" -1"
"201900000237";"138 306 077";"A01";"1";"1";"3";"1";"1998";"5";"2";"6";"9";"0";"0";" -1"
"201900000238";"138 306 076";"A01";"1";"1";"4";"1";"1999";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000239";"138 306 074";"B01";"1";"1";"3";"1";"2003";"5";"2";" -1";" -1";"0";"0";" -1"
"201900000239";"138 306 075";"A01";"1";"1";"1";"1";"1997";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000240";"138 306 072";"B01";"1";"1";"3";"1";"1985";"5";"0";" -1";" -1";"0";"0";" -1"
"201900000240";"138 306 073";"A01";"1";"1";"1";"2";"1976";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000241";"138 306 068";"A01";"1";"1";"1";"1";"1990";"4";"1";" -1";" -1";"0";"0";" -1"
"201900000241";"138 306 069";"B01";"1";"1";"3";"1";"1967";"1";"1";" -1";" -1";"0";"0";" -1"
"201900000242";"138 306 066";"B01";"1";"1";"1";"2";"1973";"0";"8";" -1";" -1";"0";"0";" -1"
"201900000242";"138 306 067";"A01";"1";"1";"3";"1";"1960";"5";"2";"6";" -1";"0";"0";" -1"
"201900000243";"138 306 063";"C01";"1";"1";"1";"2";"1982";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000243";"138 306 064";"B01";"1";"1";"4";"1";"1990";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000243";"138 306 064";"B01";"2";"2";"3";"2";"1993";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000243";"138 306 065";"A01";"2";"2";"3";"2";"1996";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000243";"138 306 065";"A01";"1";"1";"2";"1";"1990";"5";"0";" -1";" -1";"0";"0";" -1"
"201900000244";"138 306 061";"B01";"2";"2";"1";"1";"2016";"5";"3";" -1";" -1";"0";" -1";" -1"
"201900000244";"138 306 061";"B01";"1";"1";"4";"2";"1986";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000244";"138 306 062";"A01";"1";"1";"1";"1";"1994";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000245";"138 306 059";"A01";"1";"1";"1";"1";"1949";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000245";"138 306 060";"B01";"1";"1";"3";"1";"2001";"5";"2";" -1";" -1";"0";"0";" -1"
"201900000246";"138 306 054";"A01";"3";"2";"1";"1";"2015";"5";"3";" -1";" -1";" -1";" -1";" -1"
"201900000246";"138 306 054";"A01";"1";"1";"4";"2";"1988";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000246";"138 306 055";"B01";"1";"1";"3";"1";"1970";"5";"2";" -1";" -1";"0";"0";" -1"
"201900000247";"138 306 052";"A01";"1";"1";"1";"1";"1972";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000247";"138 306 053";"B01";"1";"1";"4";"1";"1978";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000247";"138 306 053";"B01";"2";"2";"4";"1";"2004";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000247";"138 306 053";"B01";"4";"2";"1";"1";"2001";"5";"1";"0";"0";" -1";" -1";" -1"
"201900000247";"138 306 053";"B01";"3";"2";"1";"2";"2004";"5";"1";"0";"0";" -1";" -1";" -1"
"201900000248";"138 306 051";"A01";"1";"1";"1";"1";"1959";"1";"1";" -1";" -1";"0";"0";" -1"
"201900000248";"138 306 051";"A01";"10";"3";"3";"1";"1965";"4";"4";" -1";" -1";"1";"3";"2"
"201900000249";"138 306 050";"A01";"1";"1";"1";"2";"1986";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000249";"138 306 050";"A01";"9";"2";"3";"1";"2016";"5";"3";" -1";" -1";"0";"0";" -1"
"201900000250";"138 306 049";"A01";"1";"1";"4";"1";"1988";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000250";"138 306 049";"A01";"2";"2";"3";"1";"1989";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000251";"138 306 048";"A01";"2";"2";"1";"1";"2002";"5";"2";" -1";" -1";"0";"0";" -1"
"201900000251";"138 306 048";"A01";"10";"3";"1";"2";"2002";"5";"0";" -1";" -1";"1";"3";"1"
"201900000251";"138 306 048";"A01";"1";"1";"2";"1";"2002";"5";"2";" -1";" -1";"0";"0";" -1"
"201900000252";"138 306 046";"A01";"1";"1";"3";"1";"2000";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000252";"138 306 046";"A01";"2";"2";"3";"1";"2000";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000252";"138 306 047";"B01";"2";"2";"3";"1";"2007";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000252";"138 306 047";"B01";"1";"1";"3";"2";"1973";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000253";"138 306 044";"A01";"1";"1";"3";"1";"2000";"0";"2";"6";" -1";"0";"0";" -1"
"201900000253";"138 306 045";"B01";"1";"1";"1";"1";"1992";"0";"1";" -1";" -1";"0";"0";" -1"
"201900000254";"138 306 042";"A01";"1";"1";"4";"1";"1967";"5";"0";" -1";" -1";"0";"0";" -1"
"201900000254";"138 306 043";"B01";"1";"1";"1";"1";"1968";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000255";"138 306 041";"A01";"1";"1";"3";"1";"1938";"1";"1";" -1";" -1";"0";"0";" -1"
"201900000256";"138 306 039";"B01";"1";"1";"1";"1";"1995";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000256";"138 306 040";"A01";"1";"1";"3";"1";"1963";"5";"2";"6";" -1";"0";"0";" -1"
"201900000257";"138 306 037";"B01";"1";"1";"1";"2";"1958";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000257";"138 306 038";"A01";"1";"1";"4";"1";"1957";"5";"2";" -1";" -1";"0";"0";" -1"
"201900000258";"138 306 036";"A01";"1";"1";"3";"1";"1997";"5";"1";" -1";" -1";"0";"0";" -1"
"201900000259";"138 306 035";"A01";"1";"1";"4";"1";"2000";"5";"2";"6";"9";"0";"0";" -1"
